class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,Load634,constant_power_A,160000.0,110000.0,80000.0,55000.0
load,Load634,constant_power_B,120000.0,90000.0,60000.0,45000.0
load,Load634,constant_power_C,120000.0,90000.0,60000.0,45000.0
load,Load634,constant_power_A_real,160000.0,0.0,80000.0,0.0
load,Load634,constant_power_B_real,120000.0,0.0,60000.0,0.0
load,Load634,constant_power_C_real,120000.0,0.0,60000.0,0.0
load,Load634,constant_power_A_reac,110000.0,0.0,55000.0,0.0
load,Load634,constant_power_B_reac,90000.0,0.0,45000.0,0.0
load,Load634,constant_power_C_reac,90000.0,0.0,45000.0,0.0
load,Load645,constant_power_B,170000.0,125000.0,85000.0,62500.0
load,Load645,constant_power_B_real,170000.0,0.0,85000.0,0.0
load,Load645,constant_power_B_reac,125000.0,0.0,62500.0,0.0
load,Load671,constant_power_A,385000.0,220000.0,192500.0,110000.0
load,Load671,constant_power_B,385000.0,220000.0,192500.0,110000.0
load,Load671,constant_power_C,385000.0,220000.0,192500.0,110000.0
load,Load671,constant_power_A_real,385000.0,0.0,192500.0,0.0
load,Load671,constant_power_B_real,385000.0,0.0,192500.0,0.0
load,Load671,constant_power_C_real,385000.0,0.0,192500.0,0.0
load,Load671,constant_power_A_reac,220000.0,0.0,110000.0,0.0
load,Load671,constant_power_B_reac,220000.0,0.0,110000.0,0.0
load,Load671,constant_power_C_reac,220000.0,0.0,110000.0,0.0
load,Load675,constant_power_A,485000.0,190000.0,242500.0,95000.0
load,Load675,constant_power_B,68000.0,60000.0,34000.0,30000.0
load,Load675,constant_power_C,290000.0,212000.0,145000.0,106000.0
load,Load675,constant_power_A_real,485000.0,0.0,242500.0,0.0
load,Load675,constant_power_B_real,68000.0,0.0,34000.0,0.0
load,Load675,constant_power_C_real,290000.0,0.0,145000.0,0.0
load,Load675,constant_power_A_reac,190000.0,0.0,95000.0,0.0
load,Load675,constant_power_B_reac,60000.0,0.0,30000.0,0.0
load,Load675,constant_power_C_reac,212000.0,0.0,106000.0,0.0
load,Load6711,constant_power_A,5666.67,3333.33,2833.335,1666.665
load,Load6711,constant_power_B,22000.0,12666.7,11000.0,6333.35
load,Load6711,constant_power_C,39000.0,22666.7,19500.0,11333.35
load,Load6711,constant_power_A_real,5666.67,0.0,2833.335,0.0
load,Load6711,constant_power_B_real,22000.0,0.0,11000.0,0.0
load,Load6711,constant_power_C_real,39000.0,0.0,19500.0,0.0
load,Load6711,constant_power_A_reac,3333.33,0.0,1666.665,0.0
load,Load6711,constant_power_B_reac,12666.7,0.0,6333.35,0.0
load,Load6711,constant_power_C_reac,22666.7,0.0,11333.35,0.0
load,Load6321,constant_power_A,11333.3,6666.67,5666.65,3333.335
load,Load6321,constant_power_B,44000.0,25333.3,22000.0,12666.65
load,Load6321,constant_power_C,78000.0,45333.3,39000.0,22666.65
load,Load6321,constant_power_A_real,11333.3,0.0,5666.65,0.0
load,Load6321,constant_power_B_real,44000.0,0.0,22000.0,0.0
load,Load6321,constant_power_C_real,78000.0,0.0,39000.0,0.0
load,Load6321,constant_power_A_reac,6666.67,0.0,3333.335,0.0
load,Load6321,constant_power_B_reac,25333.3,0.0,12666.65,0.0
load,Load6321,constant_power_C_reac,45333.3,0.0,22666.65,0.0
