class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,R2-25-00-1_load_1,constant_power_A,141703.0,82991.6,70851.5,41495.8
load,R2-25-00-1_load_1,constant_power_B,138260.0,84772.6,69130.0,42386.3
load,R2-25-00-1_load_1,constant_power_C,139738.0,82584.5,69869.0,41292.25
load,R2-25-00-1_load_1,constant_power_A_real,141703.0,0.0,70851.5,0.0
load,R2-25-00-1_load_1,constant_power_B_real,138260.0,0.0,69130.0,0.0
load,R2-25-00-1_load_1,constant_power_C_real,139738.0,0.0,69869.0,0.0
load,R2-25-00-1_load_1,constant_power_A_reac,82991.6,0.0,41495.8,0.0
load,R2-25-00-1_load_1,constant_power_B_reac,84772.6,0.0,42386.3,0.0
load,R2-25-00-1_load_1,constant_power_C_reac,82584.5,0.0,41292.25,0.0
load,R2-25-00-1_load_2,constant_power_A,213403.0,136992.0,106701.5,68496.0
load,R2-25-00-1_load_2,constant_power_B,209960.0,138773.0,104980.0,69386.5
load,R2-25-00-1_load_2,constant_power_C,211438.0,136585.0,105719.0,68292.5
load,R2-25-00-1_load_2,constant_power_A_real,213403.0,0.0,106701.5,0.0
load,R2-25-00-1_load_2,constant_power_B_real,209960.0,0.0,104980.0,0.0
load,R2-25-00-1_load_2,constant_power_C_real,211438.0,0.0,105719.0,0.0
load,R2-25-00-1_load_2,constant_power_A_reac,136992.0,0.0,68496.0,0.0
load,R2-25-00-1_load_2,constant_power_B_reac,138773.0,0.0,69386.5,0.0
load,R2-25-00-1_load_2,constant_power_C_reac,136585.0,0.0,68292.5,0.0
load,R2-25-00-1_load_3,constant_power_A,25686.8,6210.38,12843.4,3105.19
load,R2-25-00-1_load_3,constant_power_B,23793.0,7189.91,11896.5,3594.955
load,R2-25-00-1_load_3,constant_power_C,24606.1,5986.48,12303.05,2993.24
load,R2-25-00-1_load_3,constant_power_A_real,25686.8,0.0,12843.4,0.0
load,R2-25-00-1_load_3,constant_power_B_real,23793.0,0.0,11896.5,0.0
load,R2-25-00-1_load_3,constant_power_C_real,24606.1,0.0,12303.05,0.0
load,R2-25-00-1_load_3,constant_power_A_reac,6210.38,0.0,3105.19,0.0
load,R2-25-00-1_load_3,constant_power_B_reac,7189.91,0.0,3594.955,0.0
load,R2-25-00-1_load_3,constant_power_C_reac,5986.48,0.0,2993.24,0.0
load,R2-25-00-1_load_4,constant_power_A,23351.6,5645.8,11675.8,2822.9
load,R2-25-00-1_load_4,constant_power_B,21630.0,6536.28,10815.0,3268.14
load,R2-25-00-1_load_4,constant_power_C,22369.2,5442.25,11184.6,2721.125
load,R2-25-00-1_load_4,constant_power_A_real,23351.6,0.0,11675.8,0.0
load,R2-25-00-1_load_4,constant_power_B_real,21630.0,0.0,10815.0,0.0
load,R2-25-00-1_load_4,constant_power_C_real,22369.2,0.0,11184.6,0.0
load,R2-25-00-1_load_4,constant_power_A_reac,5645.8,0.0,2822.9,0.0
load,R2-25-00-1_load_4,constant_power_B_reac,6536.28,0.0,3268.14,0.0
load,R2-25-00-1_load_4,constant_power_C_reac,5442.25,0.0,2721.125,0.0
load,R2-25-00-1_load_5,constant_power_A,11675.8,2822.9,5837.9,1411.45
load,R2-25-00-1_load_5,constant_power_B,10815.0,3268.14,5407.5,1634.07
load,R2-25-00-1_load_5,constant_power_C,11184.6,2721.13,5592.3,1360.565
load,R2-25-00-1_load_5,constant_power_A_real,11675.8,0.0,5837.9,0.0
load,R2-25-00-1_load_5,constant_power_B_real,10815.0,0.0,5407.5,0.0
load,R2-25-00-1_load_5,constant_power_C_real,11184.6,0.0,5592.3,0.0
load,R2-25-00-1_load_5,constant_power_A_reac,2822.9,0.0,1411.45,0.0
load,R2-25-00-1_load_5,constant_power_B_reac,3268.14,0.0,1634.07,0.0
load,R2-25-00-1_load_5,constant_power_C_reac,2721.13,0.0,1360.565,0.0
load,R2-25-00-1_load_6,constant_power_C,4473.83,1088.45,2236.915,544.225
load,R2-25-00-1_load_6,constant_power_C_real,4473.83,0.0,2236.915,0.0
load,R2-25-00-1_load_6,constant_power_C_reac,1088.45,0.0,544.225,0.0
load,R2-25-00-1_load_7,constant_power_A,70000.0,52700.0,35000.0,26350.0
load,R2-25-00-1_load_7,constant_power_B,70000.0,52700.0,35000.0,26350.0
load,R2-25-00-1_load_7,constant_power_C,70000.0,52700.0,35000.0,26350.0
load,R2-25-00-1_load_7,constant_power_A_real,70000.0,0.0,35000.0,0.0
load,R2-25-00-1_load_7,constant_power_B_real,70000.0,0.0,35000.0,0.0
load,R2-25-00-1_load_7,constant_power_C_real,70000.0,0.0,35000.0,0.0
load,R2-25-00-1_load_7,constant_power_A_reac,52700.0,0.0,26350.0,0.0
load,R2-25-00-1_load_7,constant_power_B_reac,52700.0,0.0,26350.0,0.0
load,R2-25-00-1_load_7,constant_power_C_reac,52700.0,0.0,26350.0,0.0
load,R2-25-00-1_load_8,constant_power_C,11184.6,2721.13,5592.3,1360.565
