class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,R3-12-47-3_load_1,constant_power_A,2102.38,707.604,1051.19,353.802
load,R3-12-47-3_load_1,constant_power_B,2102.38,707.604,1051.19,353.802
load,R3-12-47-3_load_1,constant_power_A_real,2102.38,0.0,1051.19,0.0
load,R3-12-47-3_load_1,constant_power_B_real,2102.38,0.0,1051.19,0.0
load,R3-12-47-3_load_1,constant_power_A_reac,707.604,0.0,353.802,0.0
load,R3-12-47-3_load_1,constant_power_B_reac,707.604,0.0,353.802,0.0
load,R3-12-47-3_load_2,constant_power_A,3478.38,1170.73,1739.19,585.365
load,R3-12-47-3_load_2,constant_power_B,3478.38,1170.73,1739.19,585.365
load,R3-12-47-3_load_2,constant_power_A_real,3478.38,0.0,1739.19,0.0
load,R3-12-47-3_load_2,constant_power_B_real,3478.38,0.0,1739.19,0.0
load,R3-12-47-3_load_2,constant_power_A_reac,1170.73,0.0,585.365,0.0
load,R3-12-47-3_load_2,constant_power_B_reac,1170.73,0.0,585.365,0.0
load,R3-12-47-3_load_3,constant_power_A,3478.38,1170.73,1739.19,585.365
load,R3-12-47-3_load_3,constant_power_B,3478.38,1170.73,1739.19,585.365
load,R3-12-47-3_load_3,constant_power_A_real,3478.38,0.0,1739.19,0.0
load,R3-12-47-3_load_3,constant_power_B_real,3478.38,0.0,1739.19,0.0
load,R3-12-47-3_load_3,constant_power_A_reac,1170.73,0.0,585.365,0.0
load,R3-12-47-3_load_3,constant_power_B_reac,1170.73,0.0,585.365,0.0
load,R3-12-47-3_load_4,constant_power_A,6956.75,2341.46,3478.375,1170.73
load,R3-12-47-3_load_4,constant_power_C,6956.75,2341.46,3478.375,1170.73
load,R3-12-47-3_load_4,constant_power_A_real,6956.75,0.0,3478.375,0.0
load,R3-12-47-3_load_4,constant_power_C_real,6956.75,0.0,3478.375,0.0
load,R3-12-47-3_load_4,constant_power_A_reac,2341.46,0.0,1170.73,0.0
load,R3-12-47-3_load_4,constant_power_C_reac,2341.46,0.0,1170.73,0.0
load,R3-12-47-3_load_5,constant_power_A,6956.75,2341.46,3478.375,1170.73
load,R3-12-47-3_load_5,constant_power_B,6956.75,2341.46,3478.375,1170.73
load,R3-12-47-3_load_5,constant_power_C,6956.75,2341.46,3478.375,1170.73
load,R3-12-47-3_load_5,constant_power_A_real,6956.75,0.0,3478.375,0.0
load,R3-12-47-3_load_5,constant_power_B_real,6956.75,0.0,3478.375,0.0
load,R3-12-47-3_load_5,constant_power_C_real,6956.75,0.0,3478.375,0.0
load,R3-12-47-3_load_5,constant_power_A_reac,2341.46,0.0,1170.73,0.0
load,R3-12-47-3_load_5,constant_power_B_reac,2341.46,0.0,1170.73,0.0
load,R3-12-47-3_load_5,constant_power_C_reac,2341.46,0.0,1170.73,0.0
load,R3-12-47-3_load_6,constant_power_A,4190.06,1410.26,2095.03,705.13
load,R3-12-47-3_load_6,constant_power_C,4190.06,1410.26,2095.03,705.13
load,R3-12-47-3_load_6,constant_power_A_real,4190.06,0.0,2095.03,0.0
load,R3-12-47-3_load_6,constant_power_C_real,4190.06,0.0,2095.03,0.0
load,R3-12-47-3_load_6,constant_power_A_reac,1410.26,0.0,705.13,0.0
load,R3-12-47-3_load_6,constant_power_C_reac,1410.26,0.0,705.13,0.0
load,R3-12-47-3_load_7,constant_power_A,3478.38,1170.73,1739.19,585.365
load,R3-12-47-3_load_7,constant_power_C,3478.38,1170.73,1739.19,585.365
load,R3-12-47-3_load_7,constant_power_A_real,3478.38,0.0,1739.19,0.0
load,R3-12-47-3_load_7,constant_power_C_real,3478.38,0.0,1739.19,0.0
load,R3-12-47-3_load_7,constant_power_A_reac,1170.73,0.0,585.365,0.0
