class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,R2-12-47-1_load_1,constant_power_A,8659.82,3206.45,4329.91,1603.225
load,R2-12-47-1_load_1,constant_power_A_real,8659.82,0.0,4329.91,0.0
load,R2-12-47-1_load_1,constant_power_A_reac,3206.45,0.0,1603.225,0.0
load,R2-12-47-1_load_2,constant_power_B,53310.5,19719.9,26655.25,9859.95
load,R2-12-47-1_load_2,constant_power_B_real,53310.5,0.0,26655.25,0.0
load,R2-12-47-1_load_2,constant_power_B_reac,19719.9,0.0,9859.95,0.0
load,R2-12-47-1_load_3,constant_power_A,5195.89,1923.87,2597.945,961.935
load,R2-12-47-1_load_3,constant_power_A_real,5195.89,0.0,2597.945,0.0
load,R2-12-47-1_load_3,constant_power_A_reac,1923.87,0.0,961.935,0.0
load,R2-12-47-1_load_4,constant_power_B,7980.61,2952.08,3990.305,1476.04
load,R2-12-47-1_load_4,constant_power_B_real,7980.61,0.0,3990.305,0.0
load,R2-12-47-1_load_4,constant_power_B_reac,2952.08,0.0,1476.04,0.0
load,R2-12-47-1_load_5,constant_power_A,8659.82,3206.45,4329.91,1603.225
load,R2-12-47-1_load_5,constant_power_B,7980.61,2952.08,3990.305,1476.04
load,R2-12-47-1_load_5,constant_power_C,8881.88,3264.89,4440.94,1632.445
load,R2-12-47-1_load_5,constant_power_A_real,8659.82,0.0,4329.91,0.0
load,R2-12-47-1_load_5,constant_power_B_real,7980.61,0.0,3990.305,0.0
load,R2-12-47-1_load_5,constant_power_C_real,8881.88,0.0,4440.94,0.0
load,R2-12-47-1_load_5,constant_power_A_reac,3206.45,0.0,1603.225,0.0
load,R2-12-47-1_load_5,constant_power_B_reac,2952.08,0.0,1476.04,0.0
load,R2-12-47-1_load_5,constant_power_C_reac,3264.89,0.0,1632.445,0.0
load,R2-12-47-1_load_6,constant_power_A,17319.6,6412.9,8659.8,3206.45
load,R2-12-47-1_load_6,constant_power_B,15961.2,5904.17,7980.6,2952.085
load,R2-12-47-1_load_6,constant_power_C,17763.8,6529.78,8881.9,3264.89
load,R2-12-47-1_load_6,constant_power_A_real,17319.6,0.0,8659.8,0.0
load,R2-12-47-1_load_6,constant_power_B_real,15961.2,0.0,7980.6,0.0
load,R2-12-47-1_load_6,constant_power_C_real,17763.8,0.0,8881.9,0.0
load,R2-12-47-1_load_6,constant_power_A_reac,6412.9,0.0,3206.45,0.0
load,R2-12-47-1_load_6,constant_power_B_reac,5904.17,0.0,2952.085,0.0
load,R2-12-47-1_load_6,constant_power_C_reac,6529.78,0.0,3264.89,0.0
load,R2-12-47-1_load_7,constant_power_A,34639.3,12825.8,17319.65,6412.9
load,R2-12-47-1_load_7,constant_power_B,31922.5,11808.3,15961.25,5904.15
load,R2-12-47-1_load_7,constant_power_C,35527.5,13059.6,17763.75,6529.8
load,R2-12-47-1_load_7,constant_power_A_real,34639.3,0.0,17319.65,0.0
load,R2-12-47-1_load_7,constant_power_B_real,31922.5,0.0,15961.25,0.0
load,R2-12-47-1_load_7,constant_power_C_real,35527.5,0.0,17763.75,0.0
load,R2-12-47-1_load_7,constant_power_A_reac,12825.8,0.0,6412.9,0.0
load,R2-12-47-1_load_7,constant_power_B_reac,11808.3,0.0,5904.15,0.0
load,R2-12-47-1_load_7,constant_power_C_reac,13059.6,0.0,6529.8,0.0
load,R2-12-47-1_load_8,constant_power_A,5195.89,1923.87,2597.945,961.935
load,R2-12-47-1_load_8,constant_power_B,4788.37,1771.25,2394.185,885.625
load,R2-12-47-1_load_8,constant_power_C,5329.13,1958.93,2664.565,979.465
load,R2-12-47-1_load_8,constant_power_A_real,5195.89,0.0,2597.945,0.0
load,R2-12-47-1_load_8,constant_power_B_real,4788.37,0.0,2394.185,0.0
load,R2-12-47-1_load_8,constant_power_C_real,5329.13,0.0,2664.565,0.0
load,R2-12-47-1_load_8,constant_power_A_reac,1923.87,0.0,961.935,0.0
load,R2-12-47-1_load_8,constant_power_B_reac,1771.25,0.0,885.625,0.0
load,R2-12-47-1_load_8,constant_power_C_reac,1958.93,0.0,979.465,0.0
load,R2-12-47-1_load_9,constant_power_A,173196.0,64129.0,86598.0,32064.5
load,R2-12-47-1_load_9,constant_power_B,159612.0,59041.7,79806.0,29520.85
load,R2-12-47-1_load_9,constant_power_C,177638.0,65297.8,88819.0,32648.9
load,R2-12-47-1_load_9,constant_power_A_real,173196.0,0.0,86598.0,0.0
