class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,R5-12-47-2_load_1,constant_power_A,25651.9,13683.3,12825.95,6841.65
load,R5-12-47-2_load_1,constant_power_B,24631.9,13026.7,12315.95,6513.35
load,R5-12-47-2_load_1,constant_power_C,25222.4,13340.5,12611.2,6670.25
load,R5-12-47-2_load_1,constant_power_A_real,25651.9,0.0,12825.95,0.0
load,R5-12-47-2_load_1,constant_power_B_real,24631.9,0.0,12315.95,0.0
load,R5-12-47-2_load_1,constant_power_C_real,25222.4,0.0,12611.2,0.0
load,R5-12-47-2_load_1,constant_power_A_reac,13683.3,0.0,6841.65,0.0
load,R5-12-47-2_load_1,constant_power_B_reac,13026.7,0.0,6513.35,0.0
load,R5-12-47-2_load_1,constant_power_C_reac,13340.5,0.0,6670.25,0.0
load,R5-12-47-2_load_2,constant_power_A,12826.0,6841.65,6413.0,3420.825
load,R5-12-47-2_load_2,constant_power_B,12315.9,6513.37,6157.95,3256.685
load,R5-12-47-2_load_2,constant_power_C,12611.2,6670.23,6305.6,3335.115
load,R5-12-47-2_load_2,constant_power_A_real,12826.0,0.0,6413.0,0.0
load,R5-12-47-2_load_2,constant_power_B_real,12315.9,0.0,6157.95,0.0
load,R5-12-47-2_load_2,constant_power_C_real,12611.2,0.0,6305.6,0.0
load,R5-12-47-2_load_2,constant_power_A_reac,6841.65,0.0,3420.825,0.0
load,R5-12-47-2_load_2,constant_power_B_reac,6513.37,0.0,3256.685,0.0
load,R5-12-47-2_load_2,constant_power_C_reac,6670.23,0.0,3335.115,0.0
load,R5-12-47-2_load_3,constant_power_A,12826.0,6841.65,6413.0,3420.825
load,R5-12-47-2_load_3,constant_power_B,12315.9,6513.37,6157.95,3256.685
load,R5-12-47-2_load_3,constant_power_C,12611.2,6670.23,6305.6,3335.115
load,R5-12-47-2_load_3,constant_power_A_real,12826.0,0.0,6413.0,0.0
load,R5-12-47-2_load_3,constant_power_B_real,12315.9,0.0,6157.95,0.0
load,R5-12-47-2_load_3,constant_power_C_real,12611.2,0.0,6305.6,0.0
load,R5-12-47-2_load_3,constant_power_A_reac,6841.65,0.0,3420.825,0.0
load,R5-12-47-2_load_3,constant_power_B_reac,6513.37,0.0,3256.685,0.0
load,R5-12-47-2_load_3,constant_power_C_reac,6670.23,0.0,3335.115,0.0
load,R5-12-47-2_load_4,constant_power_A,12826.0,6841.65,6413.0,3420.825
load,R5-12-47-2_load_4,constant_power_B,12315.9,6513.37,6157.95,3256.685
