class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,R2-35-00-1_load_1,constant_power_A,5000.0,3200.0,2500.0,1600.0
load,R2-35-00-1_load_1,constant_power_B,4828.86,5121.47,2414.43,2560.735
load,R2-35-00-1_load_1,constant_power_C,7976.73,8457.55,3988.365,4228.775
load,R2-35-00-1_load_1,constant_power_A_real,5000.0,0.0,2500.0,0.0
load,R2-35-00-1_load_1,constant_power_B_real,4828.86,0.0,2414.43,0.0
load,R2-35-00-1_load_1,constant_power_C_real,7976.73,0.0,3988.365,0.0
load,R2-35-00-1_load_1,constant_power_A_reac,3200.0,0.0,1600.0,0.0
load,R2-35-00-1_load_1,constant_power_B_reac,5121.47,0.0,2560.735,0.0
load,R2-35-00-1_load_1,constant_power_C_reac,8457.55,0.0,4228.775,0.0
load,R2-35-00-1_load_2,constant_power_A,8221.15,8667.52,4110.575,4333.76
load,R2-35-00-1_load_2,constant_power_A_real,8221.15,0.0,4110.575,0.0
load,R2-35-00-1_load_2,constant_power_A_reac,8667.52,0.0,4333.76,0.0
load,R2-35-00-1_load_3,constant_power_A,4932.69,5200.51,2466.345,2600.255
load,R2-35-00-1_load_3,constant_power_B,5000.0,3200.0,2500.0,1600.0
load,R2-35-00-1_load_3,constant_power_C,5000.0,3200.0,2500.0,1600.0
load,R2-35-00-1_load_3,constant_power_A_real,4932.69,0.0,2466.345,0.0
load,R2-35-00-1_load_3,constant_power_B_real,5000.0,0.0,2500.0,0.0
load,R2-35-00-1_load_3,constant_power_C_real,5000.0,0.0,2500.0,0.0
load,R2-35-00-1_load_3,constant_power_A_reac,5200.51,0.0,2600.255,0.0
load,R2-35-00-1_load_3,constant_power_B_reac,3200.0,0.0,1600.0,0.0
load,R2-35-00-1_load_3,constant_power_C_reac,3200.0,0.0,1600.0,0.0
load,R2-35-00-1_load_4,constant_power_A,25000.0,27000.0,12500.0,13500.0
load,R2-35-00-1_load_4,constant_power_A_real,25000.0,0.0,12500.0,0.0
load,R2-35-00-1_load_4,constant_power_A_reac,27000.0,0.0,13500.0,0.0
