class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,R5-12-47-5_load_1,constant_power_A,8103.33,3756.89,4051.665,1878.445
load,R5-12-47-5_load_1,constant_power_B,8630.3,4055.03,4315.15,2027.515
load,R5-12-47-5_load_1,constant_power_C,7209.88,3411.09,3604.94,1705.545
load,R5-12-47-5_load_1,constant_power_A_real,8103.33,0.0,4051.665,0.0
load,R5-12-47-5_load_1,constant_power_B_real,8630.3,0.0,4315.15,0.0
load,R5-12-47-5_load_1,constant_power_C_real,7209.88,0.0,3604.94,0.0
load,R5-12-47-5_load_1,constant_power_A_reac,3756.89,0.0,1878.445,0.0
load,R5-12-47-5_load_1,constant_power_B_reac,4055.03,0.0,2027.515,0.0
load,R5-12-47-5_load_1,constant_power_C_reac,3411.09,0.0,1705.545,0.0
load,R5-12-47-5_load_2,constant_power_A,46794.4,21694.9,23397.2,10847.45
load,R5-12-47-5_load_2,constant_power_B,49837.5,23416.6,24918.75,11708.3
load,R5-12-47-5_load_2,constant_power_C,41635.0,19698.1,20817.5,9849.05
load,R5-12-47-5_load_2,constant_power_A_real,46794.4,0.0,23397.2,0.0
load,R5-12-47-5_load_2,constant_power_B_real,49837.5,0.0,24918.75,0.0
load,R5-12-47-5_load_2,constant_power_C_real,41635.0,0.0,20817.5,0.0
load,R5-12-47-5_load_2,constant_power_A_reac,21694.9,0.0,10847.45,0.0
load,R5-12-47-5_load_2,constant_power_B_reac,23416.6,0.0,11708.3,0.0
load,R5-12-47-5_load_2,constant_power_C_reac,19698.1,0.0,9849.05,0.0
load,R5-12-47-5_load_3,constant_power_B,30244.9,14210.8,15122.45,7105.4
load,R5-12-47-5_load_3,constant_power_B_real,30244.9,0.0,15122.45,0.0
load,R5-12-47-5_load_3,constant_power_B_reac,14210.8,0.0,7105.4,0.0
load,R5-12-47-5_load_4,constant_power_C,28130.4,13308.9,14065.2,6654.45
load,R5-12-47-5_load_4,constant_power_C_real,28130.4,0.0,14065.2,0.0
load,R5-12-47-5_load_4,constant_power_C_reac,13308.9,0.0,6654.45,0.0
load,R5-12-47-5_load_5,constant_power_B,28811.0,13537.1,14405.5,6768.55
load,R5-12-47-5_load_5,constant_power_B_real,28811.0,0.0,14405.5,0.0
load,R5-12-47-5_load_5,constant_power_B_reac,13537.1,0.0,6768.55,0.0
load,R5-12-47-5_load_6,constant_power_A,30453.0,14118.7,15226.5,7059.35
load,R5-12-47-5_load_6,constant_power_B,32433.4,15239.1,16216.7,7619.55
load,R5-12-47-5_load_6,constant_power_C,27095.4,12819.2,13547.7,6409.6
load,R5-12-47-5_load_6,constant_power_A_real,30453.0,0.0,15226.5,0.0
load,R5-12-47-5_load_6,constant_power_B_real,32433.4,0.0,16216.7,0.0
load,R5-12-47-5_load_6,constant_power_C_real,27095.4,0.0,13547.7,0.0
load,R5-12-47-5_load_6,constant_power_A_reac,14118.7,0.0,7059.35,0.0
load,R5-12-47-5_load_6,constant_power_B_reac,15239.1,0.0,7619.55,0.0
load,R5-12-47-5_load_6,constant_power_C_reac,12819.2,0.0,6409.6,0.0
load,R5-12-47-5_load_7,constant_power_C,15401.6,7286.73,7700.8,3643.365
load,R5-12-47-5_load_7,constant_power_C_real,15401.6,0.0,7700.8,0.0
load,R5-12-47-5_load_7,constant_power_C_reac,7286.73,0.0,3643.365,0.0
load,R5-12-47-5_load_8,constant_power_A,18248.5,8460.43,9124.25,4230.215
load,R5-12-47-5_load_8,constant_power_B,19435.3,9131.84,9717.65,4565.92
load,R5-12-47-5_load_8,constant_power_C,16236.5,7681.72,8118.25,3840.86
load,R5-12-47-5_load_8,constant_power_A_real,18248.5,0.0,9124.25,0.0
load,R5-12-47-5_load_8,constant_power_B_real,19435.3,0.0,9717.65,0.0
load,R5-12-47-5_load_8,constant_power_C_real,16236.5,0.0,8118.25,0.0
load,R5-12-47-5_load_8,constant_power_A_reac,8460.43,0.0,4230.215,0.0
load,R5-12-47-5_load_8,constant_power_B_reac,9131.84,0.0,4565.92,0.0
load,R5-12-47-5_load_8,constant_power_C_reac,7681.72,0.0,3840.86,0.0
load,R5-12-47-5_load_9,constant_power_A,107804.0,49980.3,53902.0,24990.15
load,R5-12-47-5_load_9,constant_power_B,114815.0,53946.7,57407.5,26973.35
load,R5-12-47-5_load_9,constant_power_C,95917.8,45380.1,47958.9,22690.05
load,R5-12-47-5_load_9,constant_power_A_real,107804.0,0.0,53902.0,0.0
load,R5-12-47-5_load_9,constant_power_B_real,114815.0,0.0,57407.5,0.0
load,R5-12-47-5_load_9,constant_power_C_real,95917.8,0.0,47958.9,0.0
load,R5-12-47-5_load_9,constant_power_A_reac,49980.3,0.0,24990.15,0.0
load,R5-12-47-5_load_9,constant_power_B_reac,53946.7,0.0,26973.35,0.0
load,R5-12-47-5_load_9,constant_power_C_reac,45380.1,0.0,22690.05,0.0
load,R5-12-47-5_load_10,constant_power_A,28525.1,13224.9,14262.55,6612.45
load,R5-12-47-5_load_10,constant_power_A_real,28525.1,0.0,14262.55,0.0
load,R5-12-47-5_load_10,constant_power_A_reac,13224.9,0.0,6612.45,0.0
load,R5-12-47-5_load_11,constant_power_A,112701.0,52250.7,56350.5,26125.35
load,R5-12-47-5_load_11,constant_power_B,120030.0,56397.2,60015.0,28198.6
load,R5-12-47-5_load_11,constant_power_C,100275.0,47441.4,50137.5,23720.7
load,R5-12-47-5_load_11,constant_power_A_real,112701.0,0.0,56350.5,0.0
load,R5-12-47-5_load_11,constant_power_B_real,120030.0,0.0,60015.0,0.0
load,R5-12-47-5_load_11,constant_power_C_real,100275.0,0.0,50137.5,0.0
load,R5-12-47-5_load_11,constant_power_A_reac,52250.7,0.0,26125.35,0.0
load,R5-12-47-5_load_11,constant_power_B_reac,56397.2,0.0,28198.6,0.0
load,R5-12-47-5_load_11,constant_power_C_reac,47441.4,0.0,23720.7,0.0
load,R5-12-47-5_load_12,constant_power_A,64419.3,29866.2,32209.65,14933.1
load,R5-12-47-5_load_12,constant_power_B,68608.6,32236.4,34304.3,16118.2
load,R5-12-47-5_load_12,constant_power_C,57316.6,27117.3,28658.3,13558.65
load,R5-12-47-5_load_12,constant_power_A_real,64419.3,0.0,32209.65,0.0
load,R5-12-47-5_load_12,constant_power_B_real,68608.6,0.0,34304.3,0.0
load,R5-12-47-5_load_12,constant_power_C_real,57316.6,0.0,28658.3,0.0
load,R5-12-47-5_load_12,constant_power_A_reac,29866.2,0.0,14933.1,0.0
load,R5-12-47-5_load_12,constant_power_B_reac,32236.4,0.0,16118.2,0.0
load,R5-12-47-5_load_12,constant_power_C_reac,27117.3,0.0,13558.65,0.0
load,R5-12-47-5_load_13,constant_power_A,101929.0,47256.6,50964.5,23628.3
load,R5-12-47-5_load_13,constant_power_B,108558.0,51006.9,54279.0,25503.45
load,R5-12-47-5_load_13,constant_power_C,90690.7,42907.0,45345.35,21453.5
load,R5-12-47-5_load_13,constant_power_A_real,101929.0,0.0,50964.5,0.0
load,R5-12-47-5_load_13,constant_power_B_real,108558.0,0.0,54279.0,0.0
load,R5-12-47-5_load_13,constant_power_C_real,90690.7,0.0,45345.35,0.0
load,R5-12-47-5_load_13,constant_power_A_reac,47256.6,0.0,23628.3,0.0
load,R5-12-47-5_load_13,constant_power_B_reac,51006.9,0.0,25503.45,0.0
load,R5-12-47-5_load_13,constant_power_C_reac,42907.0,0.0,21453.5,0.0
load,R5-12-47-5_load_14,constant_power_A,20415.4,9465.04,10207.7,4732.52
load,R5-12-47-5_load_14,constant_power_B,21743.1,10216.2,10871.55,5108.1
load,R5-12-47-5_load_14,constant_power_C,18164.5,8593.86,9082.25,4296.93
load,R5-12-47-5_load_14,constant_power_A_real,20415.4,0.0,10207.7,0.0
load,R5-12-47-5_load_14,constant_power_B_real,21743.1,0.0,10871.55,0.0
load,R5-12-47-5_load_14,constant_power_C_real,18164.5,0.0,9082.25,0.0
load,R5-12-47-5_load_14,constant_power_A_reac,9465.04,0.0,4732.52,0.0
load,R5-12-47-5_load_14,constant_power_B_reac,10216.2,0.0,5108.1,0.0
