class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,R5-12-47-3_load_1,constant_power_A,1332.0,666.0,666.0,333.0
load,R5-12-47-3_load_1,constant_power_B,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_1,constant_power_C,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_1,constant_power_A_real,1332.0,0.0,666.0,0.0
load,R5-12-47-3_load_1,constant_power_B_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_1,constant_power_C_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_1,constant_power_A_reac,666.0,0.0,333.0,0.0
load,R5-12-47-3_load_1,constant_power_B_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_1,constant_power_C_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_2,constant_power_A,400.0,200.0,200.0,100.0
load,R5-12-47-3_load_2,constant_power_A_real,400.0,0.0,200.0,0.0
load,R5-12-47-3_load_2,constant_power_A_reac,200.0,0.0,100.0,0.0
load,R5-12-47-3_load_3,constant_power_A,1584.0,924.0,792.0,462.0
load,R5-12-47-3_load_3,constant_power_A_real,1584.0,0.0,792.0,0.0
load,R5-12-47-3_load_3,constant_power_A_reac,924.0,0.0,462.0,0.0
load,R5-12-47-3_load_4,constant_power_A,2400.0,1490.0,1200.0,745.0
load,R5-12-47-3_load_4,constant_power_C,2400.0,1490.0,1200.0,745.0
load,R5-12-47-3_load_4,constant_power_A_real,2400.0,0.0,1200.0,0.0
load,R5-12-47-3_load_4,constant_power_C_real,2400.0,0.0,1200.0,0.0
load,R5-12-47-3_load_4,constant_power_A_reac,1490.0,0.0,745.0,0.0
load,R5-12-47-3_load_4,constant_power_C_reac,1490.0,0.0,745.0,0.0
load,R5-12-47-3_load_5,constant_power_B,2400.0,1490.0,1200.0,745.0
load,R5-12-47-3_load_5,constant_power_B_real,2400.0,0.0,1200.0,0.0
load,R5-12-47-3_load_5,constant_power_B_reac,1490.0,0.0,745.0,0.0
load,R5-12-47-3_load_6,constant_power_B,5100.0,3100.0,2550.0,1550.0
load,R5-12-47-3_load_6,constant_power_B_real,5100.0,0.0,2550.0,0.0
load,R5-12-47-3_load_6,constant_power_B_reac,3100.0,0.0,1550.0,0.0
load,R5-12-47-3_load_7,constant_power_A,2600.0,1610.0,1300.0,805.0
load,R5-12-47-3_load_7,constant_power_C,2600.0,1610.0,1300.0,805.0
load,R5-12-47-3_load_7,constant_power_A_real,2600.0,0.0,1300.0,0.0
load,R5-12-47-3_load_7,constant_power_C_real,2600.0,0.0,1300.0,0.0
load,R5-12-47-3_load_7,constant_power_A_reac,1610.0,0.0,805.0,0.0
load,R5-12-47-3_load_7,constant_power_C_reac,1610.0,0.0,805.0,0.0
load,R5-12-47-3_load_8,constant_power_B,2600.0,1610.0,1300.0,805.0
load,R5-12-47-3_load_8,constant_power_B_real,2600.0,0.0,1300.0,0.0
load,R5-12-47-3_load_8,constant_power_B_reac,1610.0,0.0,805.0,0.0
load,R5-12-47-3_load_9,constant_power_B,5600.0,3500.0,2800.0,1750.0
load,R5-12-47-3_load_9,constant_power_B_real,5600.0,0.0,2800.0,0.0
load,R5-12-47-3_load_9,constant_power_B_reac,3500.0,0.0,1750.0,0.0
load,R5-12-47-3_load_10,constant_power_A,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_10,constant_power_B,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_10,constant_power_C,34.0,178.0,17.0,89.0
load,R5-12-47-3_load_10,constant_power_A_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_10,constant_power_B_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_10,constant_power_C_real,34.0,0.0,17.0,0.0
load,R5-12-47-3_load_10,constant_power_A_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_10,constant_power_B_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_10,constant_power_C_reac,178.0,0.0,89.0,0.0
load,R5-12-47-3_load_11,constant_power_A,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_11,constant_power_B,331.2,1904.0,165.6,952.0
load,R5-12-47-3_load_11,constant_power_C,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_11,constant_power_A_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_11,constant_power_B_real,331.2,0.0,165.6,0.0
load,R5-12-47-3_load_11,constant_power_C_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_11,constant_power_A_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_11,constant_power_B_reac,1904.0,0.0,952.0,0.0
load,R5-12-47-3_load_11,constant_power_C_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_12,constant_power_A,1100.0,550.0,550.0,275.0
load,R5-12-47-3_load_12,constant_power_B,1100.0,550.0,550.0,275.0
load,R5-12-47-3_load_12,constant_power_C,344.3,196.9,172.15,98.45
load,R5-12-47-3_load_12,constant_power_A_real,1100.0,0.0,550.0,0.0
load,R5-12-47-3_load_12,constant_power_B_real,1100.0,0.0,550.0,0.0
load,R5-12-47-3_load_12,constant_power_C_real,344.3,0.0,172.15,0.0
load,R5-12-47-3_load_12,constant_power_A_reac,550.0,0.0,275.0,0.0
load,R5-12-47-3_load_12,constant_power_B_reac,550.0,0.0,275.0,0.0
load,R5-12-47-3_load_12,constant_power_C_reac,196.9,0.0,98.45,0.0
load,R5-12-47-3_load_13,constant_power_A,3640.0,2260.0,1820.0,1130.0
load,R5-12-47-3_load_13,constant_power_A_real,3640.0,0.0,1820.0,0.0
load,R5-12-47-3_load_13,constant_power_A_reac,2260.0,0.0,1130.0,0.0
load,R5-12-47-3_load_14,constant_power_B,6660.0,3330.0,3330.0,1665.0
load,R5-12-47-3_load_14,constant_power_B_real,6660.0,0.0,3330.0,0.0
load,R5-12-47-3_load_14,constant_power_B_reac,3330.0,0.0,1665.0,0.0
load,R5-12-47-3_load_15,constant_power_B,6660.0,3330.0,3330.0,1665.0
load,R5-12-47-3_load_15,constant_power_B_real,6660.0,0.0,3330.0,0.0
load,R5-12-47-3_load_15,constant_power_B_reac,3330.0,0.0,1665.0,0.0
load,R5-12-47-3_load_16,constant_power_C,1998.0,999.0,999.0,499.5
load,R5-12-47-3_load_16,constant_power_C_real,1998.0,0.0,999.0,0.0
load,R5-12-47-3_load_16,constant_power_C_reac,999.0,0.0,499.5,0.0
load,R5-12-47-3_load_17,constant_power_B,6660.0,3330.0,3330.0,1665.0
load,R5-12-47-3_load_17,constant_power_B_real,6660.0,0.0,3330.0,0.0
load,R5-12-47-3_load_17,constant_power_B_reac,3330.0,0.0,1665.0,0.0
load,R5-12-47-3_load_18,constant_power_B,500.0,300.0,250.0,150.0
load,R5-12-47-3_load_18,constant_power_B_real,500.0,0.0,250.0,0.0
load,R5-12-47-3_load_18,constant_power_B_reac,300.0,0.0,150.0,0.0
load,R5-12-47-3_load_19,constant_power_B,1200.0,700.0,600.0,350.0
load,R5-12-47-3_load_19,constant_power_B_real,1200.0,0.0,600.0,0.0
load,R5-12-47-3_load_19,constant_power_B_reac,700.0,0.0,350.0,0.0
load,R5-12-47-3_load_20,constant_power_C,6660.0,3330.0,3330.0,1665.0
load,R5-12-47-3_load_20,constant_power_C_real,6660.0,0.0,3330.0,0.0
load,R5-12-47-3_load_20,constant_power_C_reac,3330.0,0.0,1665.0,0.0
load,R5-12-47-3_load_21,constant_power_A,7000.0,4300.0,3500.0,2150.0
load,R5-12-47-3_load_21,constant_power_A_real,7000.0,0.0,3500.0,0.0
load,R5-12-47-3_load_21,constant_power_A_reac,4300.0,0.0,2150.0,0.0
load,R5-12-47-3_load_22,constant_power_B,640.0,370.0,320.0,185.0
load,R5-12-47-3_load_22,constant_power_B_real,640.0,0.0,320.0,0.0
load,R5-12-47-3_load_22,constant_power_B_reac,370.0,0.0,185.0,0.0
load,R5-12-47-3_load_23,constant_power_B,500.0,300.0,250.0,150.0
load,R5-12-47-3_load_23,constant_power_B_real,500.0,0.0,250.0,0.0
load,R5-12-47-3_load_23,constant_power_B_reac,300.0,0.0,150.0,0.0
load,R5-12-47-3_load_24,constant_power_A,1750.0,10900.0,875.0,5450.0
load,R5-12-47-3_load_24,constant_power_A_real,1750.0,0.0,875.0,0.0
load,R5-12-47-3_load_24,constant_power_A_reac,10900.0,0.0,5450.0,0.0
load,R5-12-47-3_load_25,constant_power_B,1900.0,1200.0,950.0,600.0
load,R5-12-47-3_load_25,constant_power_B_real,1900.0,0.0,950.0,0.0
load,R5-12-47-3_load_25,constant_power_B_reac,1200.0,0.0,600.0,0.0
load,R5-12-47-3_load_26,constant_power_B,3330.0,1665.0,1665.0,832.5
load,R5-12-47-3_load_26,constant_power_B_real,3330.0,0.0,1665.0,0.0
load,R5-12-47-3_load_26,constant_power_B_reac,1665.0,0.0,832.5,0.0
load,R5-12-47-3_load_27,constant_power_B,6660.0,3330.0,3330.0,1665.0
load,R5-12-47-3_load_27,constant_power_B_real,6660.0,0.0,3330.0,0.0
load,R5-12-47-3_load_27,constant_power_B_reac,3330.0,0.0,1665.0,0.0
load,R5-12-47-3_load_28,constant_power_C,400.0,200.0,200.0,100.0
load,R5-12-47-3_load_28,constant_power_C_real,400.0,0.0,200.0,0.0
load,R5-12-47-3_load_28,constant_power_C_reac,200.0,0.0,100.0,0.0
load,R5-12-47-3_load_29,constant_power_B,1998.0,999.0,999.0,499.5
load,R5-12-47-3_load_29,constant_power_B_real,1998.0,0.0,999.0,0.0
load,R5-12-47-3_load_29,constant_power_B_reac,999.0,0.0,499.5,0.0
load,R5-12-47-3_load_30,constant_power_B,20000.0,10000.0,10000.0,5000.0
load,R5-12-47-3_load_30,constant_power_B_real,20000.0,0.0,10000.0,0.0
load,R5-12-47-3_load_30,constant_power_B_reac,10000.0,0.0,5000.0,0.0
load,R5-12-47-3_load_31,constant_power_B,1305.6,758.4,652.8,379.2
load,R5-12-47-3_load_31,constant_power_B_real,1305.6,0.0,652.8,0.0
load,R5-12-47-3_load_31,constant_power_B_reac,758.4,0.0,379.2,0.0
load,R5-12-47-3_load_32,constant_power_B,1998.0,999.0,999.0,499.5
load,R5-12-47-3_load_32,constant_power_B_real,1998.0,0.0,999.0,0.0
load,R5-12-47-3_load_32,constant_power_B_reac,999.0,0.0,499.5,0.0
load,R5-12-47-3_load_33,constant_power_A,2700.0,1500.0,1350.0,750.0
load,R5-12-47-3_load_33,constant_power_B,2500.0,1700.0,1250.0,850.0
load,R5-12-47-3_load_33,constant_power_C,2400.0,1500.0,1200.0,750.0
load,R5-12-47-3_load_33,constant_power_A_real,2700.0,0.0,1350.0,0.0
load,R5-12-47-3_load_33,constant_power_B_real,2500.0,0.0,1250.0,0.0
load,R5-12-47-3_load_33,constant_power_C_real,2400.0,0.0,1200.0,0.0
load,R5-12-47-3_load_33,constant_power_A_reac,1500.0,0.0,750.0,0.0
load,R5-12-47-3_load_33,constant_power_B_reac,1700.0,0.0,850.0,0.0
load,R5-12-47-3_load_33,constant_power_C_reac,1500.0,0.0,750.0,0.0
load,R5-12-47-3_load_34,constant_power_B,396.0,196.0,198.0,98.0
load,R5-12-47-3_load_34,constant_power_B_real,396.0,0.0,198.0,0.0
load,R5-12-47-3_load_34,constant_power_B_reac,196.0,0.0,98.0,0.0
load,R5-12-47-3_load_35,constant_power_C,1400.0,900.0,700.0,450.0
load,R5-12-47-3_load_35,constant_power_C_real,1400.0,0.0,700.0,0.0
load,R5-12-47-3_load_35,constant_power_C_reac,900.0,0.0,450.0,0.0
load,R5-12-47-3_load_36,constant_power_A,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_36,constant_power_B,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_36,constant_power_C,600.0,400.0,300.0,200.0
load,R5-12-47-3_load_36,constant_power_A_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_36,constant_power_B_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_36,constant_power_C_real,600.0,0.0,300.0,0.0
load,R5-12-47-3_load_36,constant_power_A_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_36,constant_power_B_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_36,constant_power_C_reac,400.0,0.0,200.0,0.0
load,R5-12-47-3_load_37,constant_power_C,100.0,100.0,50.0,50.0
load,R5-12-47-3_load_37,constant_power_C_real,100.0,0.0,50.0,0.0
load,R5-12-47-3_load_37,constant_power_C_reac,100.0,0.0,50.0,0.0
load,R5-12-47-3_load_38,constant_power_B,120.0,68.0,60.0,34.0
load,R5-12-47-3_load_38,constant_power_B_real,120.0,0.0,60.0,0.0
load,R5-12-47-3_load_38,constant_power_B_reac,68.0,0.0,34.0,0.0
load,R5-12-47-3_load_39,constant_power_A,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_39,constant_power_B,300.0,200.0,150.0,100.0
load,R5-12-47-3_load_39,constant_power_C,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_39,constant_power_A_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_39,constant_power_B_real,300.0,0.0,150.0,0.0
load,R5-12-47-3_load_39,constant_power_C_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_39,constant_power_A_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_39,constant_power_B_reac,200.0,0.0,100.0,0.0
load,R5-12-47-3_load_39,constant_power_C_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_40,constant_power_C,1998.0,999.0,999.0,499.5
load,R5-12-47-3_load_40,constant_power_C_real,1998.0,0.0,999.0,0.0
load,R5-12-47-3_load_40,constant_power_C_reac,999.0,0.0,499.5,0.0
load,R5-12-47-3_load_41,constant_power_A,26000.0,13000.0,13000.0,6500.0
load,R5-12-47-3_load_41,constant_power_B,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_41,constant_power_C,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_41,constant_power_A_real,26000.0,0.0,13000.0,0.0
load,R5-12-47-3_load_41,constant_power_B_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_41,constant_power_C_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_41,constant_power_A_reac,13000.0,0.0,6500.0,0.0
load,R5-12-47-3_load_41,constant_power_B_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_41,constant_power_C_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_42,constant_power_A,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_42,constant_power_B,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_42,constant_power_C,666.0,333.0,333.0,166.5
load,R5-12-47-3_load_42,constant_power_A_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_42,constant_power_B_real,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_42,constant_power_C_real,666.0,0.0,333.0,0.0
load,R5-12-47-3_load_42,constant_power_A_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_42,constant_power_B_reac,50.0,0.0,25.0,0.0
load,R5-12-47-3_load_42,constant_power_C_reac,333.0,0.0,166.5,0.0
load,R5-12-47-3_load_43,constant_power_A,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_43,constant_power_B,50.0,50.0,25.0,25.0
load,R5-12-47-3_load_43,constant_power_C,600.0,348.0,300.0,174.0
