class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,R1-12-47-2_load_1,constant_power_C,7585.73,93.6417,3792.865,46.82085
load,R1-12-47-2_load_1,constant_power_C_real,7585.73,0.0,3792.865,0.0
load,R1-12-47-2_load_1,constant_power_C_reac,93.6417,0.0,46.82085,0.0
load,R1-12-47-2_load_2,constant_power_A,82333.0,0.0,41166.5,0.0
load,R1-12-47-2_load_2,constant_power_B,82333.0,0.0,41166.5,0.0
load,R1-12-47-2_load_2,constant_power_C,82334.0,0.0,41167.0,0.0
load,R1-12-47-2_load_2,constant_power_A_real,82333.0,0.0,41166.5,0.0
load,R1-12-47-2_load_2,constant_power_B_real,82333.0,0.0,41166.5,0.0
load,R1-12-47-2_load_2,constant_power_C_real,82334.0,0.0,41167.0,0.0
load,R1-12-47-2_load_3,constant_power_A,15564.5,222.425,7782.25,111.2125
load,R1-12-47-2_load_3,constant_power_B,11118.3,338.502,5559.15,169.251
load,R1-12-47-2_load_3,constant_power_C,25285.8,312.139,12642.9,156.0695
load,R1-12-47-2_load_3,constant_power_A_real,15564.5,0.0,7782.25,0.0
load,R1-12-47-2_load_3,constant_power_B_real,11118.3,0.0,5559.15,0.0
load,R1-12-47-2_load_3,constant_power_C_real,25285.8,0.0,12642.9,0.0
load,R1-12-47-2_load_3,constant_power_A_reac,222.425,0.0,111.2125,0.0
load,R1-12-47-2_load_3,constant_power_B_reac,338.502,0.0,169.251,0.0
load,R1-12-47-2_load_3,constant_power_C_reac,312.139,0.0,156.0695,0.0
load,R1-12-47-2_load_4,constant_power_A,15564.5,222.425,7782.25,111.2125
load,R1-12-47-2_load_4,constant_power_A_real,15564.5,0.0,7782.25,0.0
load,R1-12-47-2_load_4,constant_power_A_reac,222.425,0.0,111.2125,0.0
load,R1-12-47-2_load_5,constant_power_A,38911.2,556.064,19455.6,278.032
load,R1-12-47-2_load_5,constant_power_A_real,38911.2,0.0,19455.6,0.0
load,R1-12-47-2_load_5,constant_power_A_reac,556.064,0.0,278.032,0.0
load,R1-12-47-2_load_6,constant_power_A,11673.4,166.819,5836.7,83.4095
load,R1-12-47-2_load_6,constant_power_A_real,11673.4,0.0,5836.7,0.0
load,R1-12-47-2_load_6,constant_power_A_reac,166.819,0.0,83.4095,0.0
load,R1-12-47-2_load_7,constant_power_A,15564.5,222.425,7782.25,111.2125
load,R1-12-47-2_load_7,constant_power_A_real,15564.5,0.0,7782.25,0.0
load,R1-12-47-2_load_7,constant_power_A_reac,222.425,0.0,111.2125,0.0
load,R1-12-47-2_load_8,constant_power_B,3335.48,101.551,1667.74,50.7755
load,R1-12-47-2_load_8,constant_power_B_real,3335.48,0.0,1667.74,0.0
load,R1-12-47-2_load_8,constant_power_B_reac,101.551,0.0,50.7755,0.0
load,R1-12-47-2_load_9,constant_power_B,11118.3,338.502,5559.15,169.251
load,R1-12-47-2_load_9,constant_power_B_real,11118.3,0.0,5559.15,0.0
load,R1-12-47-2_load_9,constant_power_B_reac,338.502,0.0,169.251,0.0
load,R1-12-47-2_load_10,constant_power_A,4669.34,66.7276,2334.67,33.3638
load,R1-12-47-2_load_10,constant_power_B,3335.48,101.551,1667.74,50.7755
load,R1-12-47-2_load_10,constant_power_A_real,4669.34,0.0,2334.67,0.0
load,R1-12-47-2_load_10,constant_power_B_real,3335.48,0.0,1667.74,0.0
load,R1-12-47-2_load_10,constant_power_A_reac,66.7276,0.0,33.3638,0.0
load,R1-12-47-2_load_10,constant_power_B_reac,101.551,0.0,50.7755,0.0
load,R1-12-47-2_load_11,constant_power_A,15564.5,222.425,7782.25,111.2125
load,R1-12-47-2_load_11,constant_power_A_real,15564.5,0.0,7782.25,0.0
load,R1-12-47-2_load_11,constant_power_A_reac,222.425,0.0,111.2125,0.0
load,R1-12-47-2_load_12,constant_power_A,4669.34,66.7276,2334.67,33.3638
load,R1-12-47-2_load_12,constant_power_A_real,4669.34,0.0,2334.67,0.0
load,R1-12-47-2_load_12,constant_power_A_reac,66.7276,0.0,33.3638,0.0
load,R1-12-47-2_load_13,constant_power_A,7782.24,111.213,3891.12,55.6065
load,R1-12-47-2_load_13,constant_power_A_real,7782.24,0.0,3891.12,0.0
load,R1-12-47-2_load_13,constant_power_A_reac,111.213,0.0,55.6065,0.0
