class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,R1-12-47-3_load_1,constant_power_C,54848.3,1161.17,27424.15,580.585
load,R1-12-47-3_load_1,constant_power_C_real,54848.3,0.0,27424.15,0.0
load,R1-12-47-3_load_1,constant_power_C_reac,1161.17,0.0,580.585,0.0
load,R1-12-47-3_load_2,constant_power_A,18397.9,344.144,9198.95,172.072
load,R1-12-47-3_load_2,constant_power_B,5945.06,187.089,2972.53,93.5445
load,R1-12-47-3_load_2,constant_power_C,16454.5,348.35,8227.25,174.175
load,R1-12-47-3_load_2,constant_power_A_real,18397.9,0.0,9198.95,0.0
load,R1-12-47-3_load_2,constant_power_B_real,5945.06,0.0,2972.53,0.0
load,R1-12-47-3_load_2,constant_power_C_real,16454.5,0.0,8227.25,0.0
load,R1-12-47-3_load_2,constant_power_A_reac,344.144,0.0,172.072,0.0
load,R1-12-47-3_load_2,constant_power_B_reac,187.089,0.0,93.5445,0.0
load,R1-12-47-3_load_2,constant_power_C_reac,348.35,0.0,174.175,0.0
load,R1-12-47-3_load_3,constant_power_C,27424.2,580.584,13712.1,290.292
load,R1-12-47-3_load_3,constant_power_C_real,27424.2,0.0,13712.1,0.0
load,R1-12-47-3_load_3,constant_power_C_reac,580.584,0.0,290.292,0.0
load,R1-12-47-3_load_4,constant_power_C,54848.3,1161.17,27424.15,580.585
load,R1-12-47-3_load_4,constant_power_C_real,54848.3,0.0,27424.15,0.0
load,R1-12-47-3_load_4,constant_power_C_reac,1161.17,0.0,580.585,0.0
load,R1-12-47-3_load_5,constant_power_C,54848.3,1161.17,27424.15,580.585
load,R1-12-47-3_load_5,constant_power_C_real,54848.3,0.0,27424.15,0.0
load,R1-12-47-3_load_5,constant_power_C_reac,1161.17,0.0,580.585,0.0
load,R1-12-47-3_load_6,constant_power_C,82272.5,1741.75,41136.25,870.875
load,R1-12-47-3_load_6,constant_power_C_real,82272.5,0.0,41136.25,0.0
load,R1-12-47-3_load_6,constant_power_C_reac,1741.75,0.0,870.875,0.0
load,R1-12-47-3_load_7,constant_power_A,42928.5,803.003,21464.25,401.5015
