class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,R1-25-00-1_load_1,constant_power_A,62.9109,5636.52,31.45545,2818.26
load,R1-25-00-1_load_1,constant_power_A_real,62.9109,0.0,31.45545,0.0
load,R1-25-00-1_load_1,constant_power_A_reac,5636.52,0.0,2818.26,0.0
load,R1-25-00-1_load_2,constant_power_A,62.9109,5636.52,31.45545,2818.26
load,R1-25-00-1_load_2,constant_power_A_real,62.9109,0.0,31.45545,0.0
load,R1-25-00-1_load_2,constant_power_A_reac,5636.52,0.0,2818.26,0.0
load,R1-25-00-1_load_3,constant_power_A,62.9109,5636.52,31.45545,2818.26
load,R1-25-00-1_load_3,constant_power_A_real,62.9109,0.0,31.45545,0.0
load,R1-25-00-1_load_3,constant_power_A_reac,5636.52,0.0,2818.26,0.0
load,R1-25-00-1_load_4,constant_power_A,62.9109,5636.52,31.45545,2818.26
load,R1-25-00-1_load_4,constant_power_A_real,62.9109,0.0,31.45545,0.0
load,R1-25-00-1_load_4,constant_power_A_reac,5636.52,0.0,2818.26,0.0
load,R1-25-00-1_load_5,constant_power_B,427.057,1972.08,213.5285,986.04
load,R1-25-00-1_load_5,constant_power_B_real,427.057,0.0,213.5285,0.0
load,R1-25-00-1_load_5,constant_power_B_reac,1972.08,0.0,986.04,0.0
load,R1-25-00-1_load_6,constant_power_B,427.057,1972.08,213.5285,986.04
load,R1-25-00-1_load_6,constant_power_B_real,427.057,0.0,213.5285,0.0
load,R1-25-00-1_load_6,constant_power_B_reac,1972.08,0.0,986.04,0.0
load,R1-25-00-1_load_7,constant_power_B,427.057,1972.08,213.5285,986.04
load,R1-25-00-1_load_7,constant_power_B_real,427.057,0.0,213.5285,0.0
load,R1-25-00-1_load_7,constant_power_B_reac,1972.08,0.0,986.04,0.0
load,R1-25-00-1_load_8,constant_power_C,719.658,13657.8,359.829,6828.9
load,R1-25-00-1_load_8,constant_power_C_real,719.658,0.0,359.829,0.0
load,R1-25-00-1_load_8,constant_power_C_reac,13657.8,0.0,6828.9,0.0
load,R1-25-00-1_load_9,constant_power_A,62.9109,5636.52,31.45545,2818.26
load,R1-25-00-1_load_9,constant_power_A_real,62.9109,0.0,31.45545,0.0
load,R1-25-00-1_load_9,constant_power_A_reac,5636.52,0.0,2818.26,0.0
load,R1-25-00-1_load_10,constant_power_A,188.733,16909.6,94.3665,8454.8
load,R1-25-00-1_load_10,constant_power_B,1281.17,5916.24,640.585,2958.12
load,R1-25-00-1_load_10,constant_power_C,1079.49,20486.6,539.745,10243.3
load,R1-25-00-1_load_10,constant_power_A_real,188.733,0.0,94.3665,0.0
load,R1-25-00-1_load_10,constant_power_B_real,1281.17,0.0,640.585,0.0
load,R1-25-00-1_load_10,constant_power_C_real,1079.49,0.0,539.745,0.0
load,R1-25-00-1_load_10,constant_power_A_reac,16909.6,0.0,8454.8,0.0
load,R1-25-00-1_load_10,constant_power_B_reac,5916.24,0.0,2958.12,0.0
load,R1-25-00-1_load_10,constant_power_C_reac,20486.6,0.0,10243.3,0.0
load,R1-25-00-1_load_11,constant_power_C,71.9658,1365.78,35.9829,682.89
load,R1-25-00-1_load_11,constant_power_C_real,71.9658,0.0,35.9829,0.0
load,R1-25-00-1_load_11,constant_power_C_reac,1365.78,0.0,682.89,0.0
load,R1-25-00-1_load_12,constant_power_C,359.829,6828.88,179.9145,3414.44
load,R1-25-00-1_load_12,constant_power_C_real,359.829,0.0,179.9145,0.0
load,R1-25-00-1_load_12,constant_power_C_reac,6828.88,0.0,3414.44,0.0
load,R1-25-00-1_load_13,constant_power_C,359.829,6828.88,179.9145,3414.44
load,R1-25-00-1_load_13,constant_power_C_real,359.829,0.0,179.9145,0.0
load,R1-25-00-1_load_13,constant_power_C_reac,6828.88,0.0,3414.44,0.0
load,R1-25-00-1_load_14,constant_power_C,2403.66,45616.9,1201.83,22808.45
load,R1-25-00-1_load_14,constant_power_C_real,2403.66,0.0,1201.83,0.0
load,R1-25-00-1_load_14,constant_power_C_reac,45616.9,0.0,22808.45,0.0
load,R1-25-00-1_load_15,constant_power_C,1079.49,20486.6,539.745,10243.3
load,R1-25-00-1_load_15,constant_power_C_real,1079.49,0.0,539.745,0.0
load,R1-25-00-1_load_15,constant_power_C_reac,20486.6,0.0,10243.3,0.0
load,R1-25-00-1_load_16,constant_power_C,539.744,10243.3,269.872,5121.65
load,R1-25-00-1_load_16,constant_power_C_real,539.744,0.0,269.872,0.0
load,R1-25-00-1_load_16,constant_power_C_reac,10243.3,0.0,5121.65,0.0
load,R1-25-00-1_load_17,constant_power_C,1439.32,27315.5,719.66,13657.75
load,R1-25-00-1_load_17,constant_power_C_real,1439.32,0.0,719.66,0.0
load,R1-25-00-1_load_17,constant_power_C_reac,27315.5,0.0,13657.75,0.0
load,R1-25-00-1_load_18,constant_power_A,25.1644,2254.61,12.5822,1127.305
load,R1-25-00-1_load_18,constant_power_B,427.057,1972.08,213.5285,986.04
load,R1-25-00-1_load_18,constant_power_C,647.693,12292.0,323.8465,6146.0
load,R1-25-00-1_load_18,constant_power_A_real,25.1644,0.0,12.5822,0.0
load,R1-25-00-1_load_18,constant_power_B_real,427.057,0.0,213.5285,0.0
load,R1-25-00-1_load_18,constant_power_C_real,647.693,0.0,323.8465,0.0
