class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,R1-12-47-4_load_1,constant_power_A,17027.8,11009.6,8513.9,5504.8
load,R1-12-47-4_load_1,constant_power_B,21000.1,13611.8,10500.05,6805.9
load,R1-12-47-4_load_1,constant_power_C,17507.5,11303.4,8753.75,5651.7
load,R1-12-47-4_load_1,constant_power_A_real,17027.8,0.0,8513.9,0.0
load,R1-12-47-4_load_1,constant_power_B_real,21000.1,0.0,10500.05,0.0
load,R1-12-47-4_load_1,constant_power_C_real,17507.5,0.0,8753.75,0.0
load,R1-12-47-4_load_1,constant_power_A_reac,11009.6,0.0,5504.8,0.0
load,R1-12-47-4_load_1,constant_power_B_reac,13611.8,0.0,6805.9,0.0
load,R1-12-47-4_load_1,constant_power_C_reac,11303.4,0.0,5651.7,0.0
load,R1-12-47-4_load_2,constant_power_A,72865.7,47112.5,36432.85,23556.25
load,R1-12-47-4_load_2,constant_power_B,89864.2,58247.8,44932.1,29123.9
load,R1-12-47-4_load_2,constant_power_C,74918.5,48369.9,37459.25,24184.95
load,R1-12-47-4_load_2,constant_power_A_real,72865.7,0.0,36432.85,0.0
load,R1-12-47-4_load_2,constant_power_B_real,89864.2,0.0,44932.1,0.0
load,R1-12-47-4_load_2,constant_power_C_real,74918.5,0.0,37459.25,0.0
load,R1-12-47-4_load_2,constant_power_A_reac,47112.5,0.0,23556.25,0.0
load,R1-12-47-4_load_2,constant_power_B_reac,58247.8,0.0,29123.9,0.0
load,R1-12-47-4_load_2,constant_power_C_reac,48369.9,0.0,24184.95,0.0
load,R1-12-47-4_load_3,constant_power_A,49962.9,32304.4,24981.45,16152.2
load,R1-12-47-4_load_3,constant_power_B,61618.6,39939.7,30809.3,19969.85
load,R1-12-47-4_load_3,constant_power_C,51370.5,33166.5,25685.25,16583.25
load,R1-12-47-4_load_3,constant_power_A_real,49962.9,0.0,24981.45,0.0
load,R1-12-47-4_load_3,constant_power_B_real,61618.6,0.0,30809.3,0.0
load,R1-12-47-4_load_3,constant_power_C_real,51370.5,0.0,25685.25,0.0
load,R1-12-47-4_load_3,constant_power_A_reac,32304.4,0.0,16152.2,0.0
load,R1-12-47-4_load_3,constant_power_B_reac,39939.7,0.0,19969.85,0.0
load,R1-12-47-4_load_3,constant_power_C_reac,33166.5,0.0,16583.25,0.0
load,R1-12-47-4_load_4,constant_power_A,35013.9,22638.8,17506.95,11319.4
load,R1-12-47-4_load_4,constant_power_B,43182.1,27989.6,21591.05,13994.8
load,R1-12-47-4_load_4,constant_power_C,36000.3,23243.0,18000.15,11621.5
