class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,R4-12-47-1_load_1,constant_power_C,270.717,138.23,135.3585,69.115
load,R4-12-47-1_load_1,constant_power_C_real,270.717,0.0,135.3585,0.0
load,R4-12-47-1_load_1,constant_power_C_reac,138.23,0.0,69.115,0.0
load,R4-12-47-1_load_2,constant_power_A,11108.2,5787.46,5554.1,2893.73
load,R4-12-47-1_load_2,constant_power_C,11279.9,5759.58,5639.95,2879.79
load,R4-12-47-1_load_2,constant_power_A_real,11108.2,0.0,5554.1,0.0
load,R4-12-47-1_load_2,constant_power_C_real,11279.9,0.0,5639.95,0.0
load,R4-12-47-1_load_2,constant_power_A_reac,5787.46,0.0,2893.73,0.0
load,R4-12-47-1_load_2,constant_power_C_reac,5759.58,0.0,2879.79,0.0
load,R4-12-47-1_load_3,constant_power_A,6664.9,3472.47,3332.45,1736.235
load,R4-12-47-1_load_3,constant_power_A_real,6664.9,0.0,3332.45,0.0
load,R4-12-47-1_load_3,constant_power_A_reac,3472.47,0.0,1736.235,0.0
load,R4-12-47-1_load_4,constant_power_A,22216.3,11574.9,11108.15,5787.45
load,R4-12-47-1_load_4,constant_power_C,4511.95,2303.83,2255.975,1151.915
load,R4-12-47-1_load_4,constant_power_A_real,22216.3,0.0,11108.15,0.0
load,R4-12-47-1_load_4,constant_power_C_real,4511.95,0.0,2255.975,0.0
load,R4-12-47-1_load_4,constant_power_A_reac,11574.9,0.0,5787.45,0.0
load,R4-12-47-1_load_4,constant_power_C_reac,2303.83,0.0,1151.915,0.0
load,R4-12-47-1_load_5,constant_power_A,74202.6,38660.2,37101.3,19330.1
load,R4-12-47-1_load_5,constant_power_B,61610.3,33216.6,30805.15,16608.3
load,R4-12-47-1_load_5,constant_power_C,75349.6,38474.0,37674.8,19237.0
load,R4-12-47-1_load_5,constant_power_A_real,74202.6,0.0,37101.3,0.0
load,R4-12-47-1_load_5,constant_power_B_real,61610.3,0.0,30805.15,0.0
load,R4-12-47-1_load_5,constant_power_C_real,75349.6,0.0,37674.8,0.0
load,R4-12-47-1_load_5,constant_power_A_reac,38660.2,0.0,19330.1,0.0
load,R4-12-47-1_load_5,constant_power_B_reac,33216.6,0.0,16608.3,0.0
load,R4-12-47-1_load_5,constant_power_C_reac,38474.0,0.0,19237.0,0.0
load,R4-12-47-1_load_6,constant_power_A,11108.2,5787.46,5554.1,2893.73
load,R4-12-47-1_load_6,constant_power_B,9223.1,4972.55,4611.55,2486.275
load,R4-12-47-1_load_6,constant_power_A_real,11108.2,0.0,5554.1,0.0
load,R4-12-47-1_load_6,constant_power_B_real,9223.1,0.0,4611.55,0.0
load,R4-12-47-1_load_6,constant_power_A_reac,5787.46,0.0,2893.73,0.0
load,R4-12-47-1_load_6,constant_power_B_reac,4972.55,0.0,2486.275,0.0
