class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,load_1,constant_power_A,40000.0,20000.0,20000.0,10000.0
load,load_1,constant_power_A_real,40000.0,0.0,20000.0,0.0
load,load_1,constant_power_A_reac,20000.0,0.0,10000.0,0.0
load,load_2,constant_power_B,20000.0,10000.0,10000.0,5000.0
load,load_2,constant_power_B_real,20000.0,0.0,10000.0,0.0
load,load_2,constant_power_B_reac,10000.0,0.0,5000.0,0.0
load,load_4,constant_power_C,40000.0,20000.0,20000.0,10000.0
load,load_4,constant_power_C_real,40000.0,0.0,20000.0,0.0
load,load_4,constant_power_C_reac,20000.0,0.0,10000.0,0.0
load,load_7,constant_power_A,20000.0,10000.0,10000.0,5000.0
load,load_7,constant_power_A_real,20000.0,0.0,10000.0,0.0
load,load_7,constant_power_A_reac,10000.0,0.0,5000.0,0.0
load,load_9,constant_power_A,40000.0,20000.0,20000.0,10000.0
load,load_9,constant_power_A_real,40000.0,0.0,20000.0,0.0
load,load_9,constant_power_A_reac,20000.0,0.0,10000.0,0.0
load,load_12,constant_power_B,20000.0,10000.0,10000.0,5000.0
load,load_12,constant_power_B_real,20000.0,0.0,10000.0,0.0
load,load_12,constant_power_B_reac,10000.0,0.0,5000.0,0.0
load,load_16,constant_power_C,40000.0,20000.0,20000.0,10000.0
load,load_16,constant_power_C_real,40000.0,0.0,20000.0,0.0
load,load_16,constant_power_C_reac,20000.0,0.0,10000.0,0.0
load,load_17,constant_power_C,20000.0,10000.0,10000.0,5000.0
load,load_17,constant_power_C_real,20000.0,0.0,10000.0,0.0
load,load_17,constant_power_C_reac,10000.0,0.0,5000.0,0.0
load,load_19,constant_power_A,40000.0,20000.0,20000.0,10000.0
load,load_19,constant_power_A_real,40000.0,0.0,20000.0,0.0
load,load_19,constant_power_A_reac,20000.0,0.0,10000.0,0.0
load,load_24,constant_power_C,40000.0,20000.0,20000.0,10000.0
load,load_24,constant_power_C_real,40000.0,0.0,20000.0,0.0
load,load_24,constant_power_C_reac,20000.0,0.0,10000.0,0.0
load,load_30,constant_power_C,40000.0,20000.0,20000.0,10000.0
load,load_30,constant_power_C_real,40000.0,0.0,20000.0,0.0
load,load_30,constant_power_C_reac,20000.0,0.0,10000.0,0.0
load,load_31,constant_power_C,20000.0,10000.0,10000.0,5000.0
load,load_31,constant_power_C_real,20000.0,0.0,10000.0,0.0
load,load_31,constant_power_C_reac,10000.0,0.0,5000.0,0.0
load,load_32,constant_power_C,20000.0,10000.0,10000.0,5000.0
load,load_32,constant_power_C_real,20000.0,0.0,10000.0,0.0
load,load_32,constant_power_C_reac,10000.0,0.0,5000.0,0.0
load,load_35,constant_power_A,40000.0,20000.0,20000.0,10000.0
load,load_35,constant_power_A_real,40000.0,0.0,20000.0,0.0
load,load_35,constant_power_A_reac,20000.0,0.0,10000.0,0.0
load,load_39,constant_power_B,20000.0,10000.0,10000.0,5000.0
load,load_39,constant_power_B_real,20000.0,0.0,10000.0,0.0
load,load_39,constant_power_B_reac,10000.0,0.0,5000.0,0.0
load,load_41,constant_power_C,20000.0,10000.0,10000.0,5000.0
load,load_41,constant_power_C_real,20000.0,0.0,10000.0,0.0
load,load_41,constant_power_C_reac,10000.0,0.0,5000.0,0.0
load,load_42,constant_power_A,20000.0,10000.0,10000.0,5000.0
load,load_42,constant_power_A_real,20000.0,0.0,10000.0,0.0
load,load_42,constant_power_A_reac,10000.0,0.0,5000.0,0.0
load,load_46,constant_power_A,20000.0,10000.0,10000.0,5000.0
load,load_46,constant_power_A_real,20000.0,0.0,10000.0,0.0
load,load_46,constant_power_A_reac,10000.0,0.0,5000.0,0.0
load,load_49,constant_power_A,35000.0,25000.0,17500.0,12500.0
load,load_49,constant_power_B,70000.0,50000.0,35000.0,25000.0
load,load_49,constant_power_C,35000.0,20000.0,17500.0,10000.0
load,load_49,constant_power_A_real,35000.0,0.0,17500.0,0.0
load,load_49,constant_power_B_real,70000.0,0.0,35000.0,0.0
load,load_49,constant_power_C_real,35000.0,0.0,17500.0,0.0
load,load_49,constant_power_A_reac,25000.0,0.0,12500.0,0.0
load,load_49,constant_power_B_reac,50000.0,0.0,25000.0,0.0
load,load_49,constant_power_C_reac,20000.0,0.0,10000.0,0.0
load,load_50,constant_power_C,40000.0,20000.0,20000.0,10000.0
load,load_50,constant_power_C_real,40000.0,0.0,20000.0,0.0
load,load_50,constant_power_C_reac,20000.0,0.0,10000.0,0.0
load,load_51,constant_power_A,20000.0,10000.0,10000.0,5000.0
load,load_51,constant_power_A_real,20000.0,0.0,10000.0,0.0
load,load_51,constant_power_A_reac,10000.0,0.0,5000.0,0.0
load,load_52,constant_power_A,40000.0,20000.0,20000.0,10000.0
load,load_52,constant_power_A_real,40000.0,0.0,20000.0,0.0
load,load_52,constant_power_A_reac,20000.0,0.0,10000.0,0.0
load,load_53,constant_power_A,40000.0,20000.0,20000.0,10000.0
load,load_53,constant_power_A_real,40000.0,0.0,20000.0,0.0
load,load_53,constant_power_A_reac,20000.0,0.0,10000.0,0.0
load,load_56,constant_power_B,20000.0,10000.0,10000.0,5000.0
load,load_56,constant_power_B_real,20000.0,0.0,10000.0,0.0
load,load_56,constant_power_B_reac,10000.0,0.0,5000.0,0.0
load,load_59,constant_power_B,20000.0,10000.0,10000.0,5000.0
load,load_59,constant_power_B_real,20000.0,0.0,10000.0,0.0
load,load_59,constant_power_B_reac,10000.0,0.0,5000.0,0.0
load,load_60,constant_power_A,20000.0,10000.0,10000.0,5000.0
load,load_60,constant_power_A_real,20000.0,0.0,10000.0,0.0
load,load_60,constant_power_A_reac,10000.0,0.0,5000.0,0.0
load,load_63,constant_power_A,40000.0,20000.0,20000.0,10000.0
load,load_63,constant_power_A_real,40000.0,0.0,20000.0,0.0
load,load_63,constant_power_A_reac,20000.0,0.0,10000.0,0.0
load,load_66,constant_power_C,75000.0,35000.0,37500.0,17500.0
load,load_66,constant_power_C_real,75000.0,0.0,37500.0,0.0
load,load_66,constant_power_C_reac,35000.0,0.0,17500.0,0.0
load,load_68,constant_power_A,20000.0,10000.0,10000.0,5000.0
load,load_68,constant_power_A_real,20000.0,0.0,10000.0,0.0
load,load_68,constant_power_A_reac,10000.0,0.0,5000.0,0.0
load,load_69,constant_power_A,40000.0,20000.0,20000.0,10000.0
load,load_69,constant_power_A_real,40000.0,0.0,20000.0,0.0
load,load_69,constant_power_A_reac,20000.0,0.0,10000.0,0.0
load,load_70,constant_power_A,20000.0,10000.0,10000.0,5000.0
load,load_70,constant_power_A_real,20000.0,0.0,10000.0,0.0
load,load_70,constant_power_A_reac,10000.0,0.0,5000.0,0.0
load,load_71,constant_power_A,40000.0,20000.0,20000.0,10000.0
load,load_71,constant_power_A_real,40000.0,0.0,20000.0,0.0
load,load_71,constant_power_A_reac,20000.0,0.0,10000.0,0.0
load,load_73,constant_power_C,40000.0,20000.0,20000.0,10000.0
load,load_73,constant_power_C_real,40000.0,0.0,20000.0,0.0
load,load_73,constant_power_C_reac,20000.0,0.0,10000.0,0.0
load,load_75,constant_power_C,40000.0,20000.0,20000.0,10000.0
load,load_75,constant_power_C_real,40000.0,0.0,20000.0,0.0
load,load_75,constant_power_C_reac,20000.0,0.0,10000.0,0.0
load,load_77,constant_power_B,40000.0,20000.0,20000.0,10000.0
load,load_77,constant_power_B_real,40000.0,0.0,20000.0,0.0
load,load_77,constant_power_B_reac,20000.0,0.0,10000.0,0.0
load,load_80,constant_power_B,40000.0,20000.0,20000.0,10000.0
load,load_80,constant_power_B_real,40000.0,0.0,20000.0,0.0
load,load_80,constant_power_B_reac,20000.0,0.0,10000.0,0.0
load,load_82,constant_power_A,40000.0,20000.0,20000.0,10000.0
load,load_82,constant_power_A_real,40000.0,0.0,20000.0,0.0
load,load_82,constant_power_A_reac,20000.0,0.0,10000.0,0.0
load,load_83,constant_power_C,20000.0,10000.0,10000.0,5000.0
load,load_83,constant_power_C_real,20000.0,0.0,10000.0,0.0
load,load_83,constant_power_C_reac,10000.0,0.0,5000.0,0.0
load,load_84,constant_power_C,20000.0,10000.0,10000.0,5000.0
load,load_84,constant_power_C_real,20000.0,0.0,10000.0,0.0
load,load_84,constant_power_C_reac,10000.0,0.0,5000.0,0.0
load,load_85,constant_power_C,40000.0,20000.0,20000.0,10000.0
load,load_85,constant_power_C_real,40000.0,0.0,20000.0,0.0
load,load_85,constant_power_C_reac,20000.0,0.0,10000.0,0.0
load,load_86,constant_power_B,20000.0,10000.0,10000.0,5000.0
load,load_86,constant_power_B_real,20000.0,0.0,10000.0,0.0
load,load_86,constant_power_B_reac,10000.0,0.0,5000.0,0.0
load,load_87,constant_power_B,40000.0,20000.0,20000.0,10000.0
load,load_87,constant_power_B_real,40000.0,0.0,20000.0,0.0
load,load_87,constant_power_B_reac,20000.0,0.0,10000.0,0.0
load,load_88,constant_power_A,40000.0,20000.0,20000.0,10000.0
load,load_88,constant_power_A_real,40000.0,0.0,20000.0,0.0
load,load_88,constant_power_A_reac,20000.0,0.0,10000.0,0.0
