class,name,property,nominal.real,nominal.reactive,actual.real,actual.reactive
load,S1,constant_power_A,16110.0,5295.1,8055.0,2647.55
load,S1,constant_power_B,11280.0,4094.09,5640.0,2047.045
load,S1,constant_power_C,15300.0,6517.77,7650.0,3258.885
load,S1,constant_power_A_real,16110.0,0.0,8055.0,0.0
load,S1,constant_power_B_real,11280.0,0.0,5640.0,0.0
load,S1,constant_power_C_real,15300.0,0.0,7650.0,0.0
load,S1,constant_power_A_reac,5295.1,0.0,2647.55,0.0
load,S1,constant_power_B_reac,4094.09,0.0,2047.045,0.0
load,S1,constant_power_C_reac,6517.77,0.0,3258.885,0.0
load,S1,constant_power_AB,32440.0,23486.2,16220.0,11743.1
load,S1,constant_power_BC,34690.0,29665.6,17345.0,14832.8
load,S1,constant_power_CA,35710.0,27714.0,17855.0,13857.0
load,S1,constant_power_AB_real,32440.0,0.0,16220.0,0.0
load,S1,constant_power_BC_real,34690.0,0.0,17345.0,0.0
load,S1,constant_power_CA_real,35710.0,0.0,17855.0,0.0
load,S1,constant_power_AB_reac,23486.2,0.0,11743.1,0.0
load,S1,constant_power_BC_reac,29665.6,0.0,14832.8,0.0
load,S1,constant_power_CA_reac,27714.0,0.0,13857.0,0.0
load,S2,constant_power_A,12120.0,4790.13,6060.0,2395.065
load,S2,constant_power_B,12590.0,4975.89,6295.0,2487.945
load,S2,constant_power_C,11450.0,2325.02,5725.0,1162.51
load,S2,constant_power_A_real,12120.0,0.0,6060.0,0.0
load,S2,constant_power_B_real,12590.0,0.0,6295.0,0.0
load,S2,constant_power_C_real,11450.0,0.0,5725.0,0.0
load,S2,constant_power_A_reac,4790.13,0.0,2395.065,0.0
load,S2,constant_power_B_reac,4975.89,0.0,2487.945,0.0
load,S2,constant_power_C_reac,2325.02,0.0,1162.51,0.0
load,S2,constant_power_AB,29830.0,23932.0,14915.0,11966.0
load,S2,constant_power_BC,34510.0,23190.9,17255.0,11595.45
load,S2,constant_power_CA,35700.0,28641.5,17850.0,14320.75
load,S2,constant_power_AB_real,29830.0,0.0,14915.0,0.0
load,S2,constant_power_BC_real,34510.0,0.0,17255.0,0.0
load,S2,constant_power_CA_real,35700.0,0.0,17850.0,0.0
load,S2,constant_power_AB_reac,23932.0,0.0,11966.0,0.0
load,S2,constant_power_BC_reac,23190.9,0.0,11595.45,0.0
load,S2,constant_power_CA_reac,28641.5,0.0,14320.75,0.0
load,S3,constant_power_A,15590.0,7103.01,7795.0,3551.505
load,S3,constant_power_B,12000.0,3007.48,6000.0,1503.74
load,S3,constant_power_C,11900.0,1695.66,5950.0,847.83
load,S3,constant_power_A_real,15590.0,0.0,7795.0,0.0
load,S3,constant_power_B_real,12000.0,0.0,6000.0,0.0
load,S3,constant_power_C_real,11900.0,0.0,5950.0,0.0
load,S3,constant_power_A_reac,7103.01,0.0,3551.505,0.0
load,S3,constant_power_B_reac,3007.48,0.0,1503.74,0.0
load,S3,constant_power_C_reac,1695.66,0.0,847.83,0.0
load,S3,constant_power_AB,35180.0,23641.1,17590.0,11820.55
load,S3,constant_power_BC,30710.0,23032.5,15355.0,11516.25
load,S3,constant_power_CA,32330.0,23406.5,16165.0,11703.25
load,S3,constant_power_AB_real,35180.0,0.0,17590.0,0.0
load,S3,constant_power_BC_real,30710.0,0.0,15355.0,0.0
load,S3,constant_power_CA_real,32330.0,0.0,16165.0,0.0
load,S3,constant_power_AB_reac,23641.1,0.0,11820.55,0.0
load,S3,constant_power_BC_reac,23032.5,0.0,11516.25,0.0
load,S3,constant_power_CA_reac,23406.5,0.0,11703.25,0.0
load,S5,constant_power_A,16100.0,6363.13,8050.0,3181.565
load,S5,constant_power_B,15520.0,5101.18,7760.0,2550.59
load,S5,constant_power_C,13300.0,4827.26,6650.0,2413.63
load,S5,constant_power_A_real,16100.0,0.0,8050.0,0.0
load,S5,constant_power_B_real,15520.0,0.0,7760.0,0.0
load,S5,constant_power_C_real,13300.0,0.0,6650.0,0.0
load,S5,constant_power_A_reac,6363.13,0.0,3181.565,0.0
load,S5,constant_power_B_reac,5101.18,0.0,2550.59,0.0
load,S5,constant_power_C_reac,4827.26,0.0,2413.63,0.0
load,S5,constant_power_AB,27990.0,18809.4,13995.0,9404.7
load,S5,constant_power_BC,34210.0,27446.0,17105.0,13723.0
load,S5,constant_power_CA,28450.0,23574.5,14225.0,11787.25
load,S5,constant_power_AB_real,27990.0,0.0,13995.0,0.0
load,S5,constant_power_BC_real,34210.0,0.0,17105.0,0.0
load,S5,constant_power_CA_real,28450.0,0.0,14225.0,0.0
load,S5,constant_power_AB_reac,18809.4,0.0,9404.7,0.0
load,S5,constant_power_BC_reac,27446.0,0.0,13723.0,0.0
load,S5,constant_power_CA_reac,23574.5,0.0,11787.25,0.0
load,S6,constant_power_A,15480.0,3143.35,7740.0,1571.675
load,S6,constant_power_B,12080.0,3523.33,6040.0,1761.665
load,S6,constant_power_C,13380.0,0.0,6690.0,0.0
load,S6,constant_power_A_real,15480.0,0.0,7740.0,0.0
load,S6,constant_power_B_real,12080.0,0.0,6040.0,0.0
